DI_DC_1st,PGA,PGV,PGD,I_A,CAV,\dfracPGAPGV,I_AS,SMD_TB,SMD_ROG,SMD_Bolt,P_90,a_rms,I_c,I_FVF,I_RG,SI_H,DI_DC
0.2807,175.8407,31.6703,22.2654,76.306,1066.9269,5.5522,1.5495999999999999,35.805,40.205,35.2,1.9174,34.6065,1218.1721,77.4708,73.3858,107.43,0.64634
0.09544799999999999,489.0922,20.3483,7.0893,199.0896,1211.6857,24.0361,1.9899,13.1,16.02,21.17,13.6791,92.4449,3217.0671,38.712,16.7119,53.9627,0.32362
0.053156999999999996,327.325,14.4965,1.0384,41.0449,382.5762,22.5796,0.52495,6.8100000000000005,8.74,7.76,5.4358,58.3077,1161.8827,23.418,1.9682,30.0251,0.07874
0.32091000000000003,362.9042,63.0008,32.3036,222.0168,1398.0764,5.7603,13.9901,16.43,21.515,23.325,12.182,87.2133,3301.357,126.8398,82.1227,252.6128,0.52846
0.10832000000000001,234.1868,13.6293,1.1699,19.355,226.7207,17.1826,0.12588000000000002,3.685,6.52,3.715,4.7277000000000005,54.3745,769.6819,18.8835,1.807,32.2032,0.12633
0.26664000000000004,354.7941,15.329,23.432,69.9402,403.4311,23.1452,0.61546,5.55,6.565,7.24,11.3723,84.3032,1823.5292,23.5282,41.4866,36.567,0.32236000000000004
0.040513,1465.1941,132.8156,191.9847,567.5613,1156.1269,11.0318,5.0906,4.82,6.28,15.52,106.6824,258.6017,9129.9978,196.7935,324.3015,218.7171,0.5816
0.25298000000000004,362.8596,25.057,7.5485,117.854,919.3928,14.4814,1.7316,10.72,12.88,12.9,9.8986,78.6678,2284.5082,45.3397,16.6439,123.4115,0.50971
0.16603,32.7152,5.6035,2.8003,4.7292000000000005,249.0777,5.8384,0.22782000000000002,24.055,27.7,0.0,0.17714000000000002,10.5192,167.3312,12.4096,8.0835,31.9966,0.27147000000000004
0.15697000000000003,844.0205,37.8212,14.9681,634.5981,1559.3558,22.3161,5.0191,6.085,7.05,12.76,93.8767,242.1992,9297.9932,59.4019,27.3267,154.1762,0.45103000000000004
0.12404000000000001,323.1494,22.7869,32.7319,48.2349,310.3602,14.1814,0.93605,3.8,5.43,4.035,11.4359,84.558,1515.7368,31.8149,51.0779,56.0093,0.12404000000000001
0.46172,134.2754,8.189,0.85579,27.8156,498.0508,16.397100000000002,0.9230100000000001,15.69,19.36,10.01,1.5952000000000002,31.568,702.5583,16.298,2.1424,26.195,0.5056
0.23094,146.8793,19.8625,15.1632,68.1647,989.3947,7.3948,1.812,24.06,30.68,17.46,2.5566,39.9752,1239.7484,43.9903,43.7747,77.9274,0.66922
0.15697000000000003,617.6512,30.7647,3.5287,213.8482,777.668,20.0766,0.8950100000000001,3.42,6.36,12.165,56.3331,187.7042,4755.8065,41.8368,5.3165,87.0651,0.21653000000000003
0.1353,277.6899,18.1239,13.6501,27.7582,207.1535,15.3217,0.25563,2.73,3.365,3.79,9.1666,75.7243,1088.765,23.2966,19.0776,43.4587,0.31127000000000005
0.070661,821.5216,43.6399,5.2388,597.0982,1912.5742,18.825,7.3635,12.25,14.02,19.06,43.8578,165.554,7455.5161,81.6428,12.0765,142.6773,0.21562
0.084641,141.4295,41.0022,140.4506,98.2681,1025.4767,3.4493,4.7871,21.43,25.68,18.005,4.1292,50.7876,1675.5115,88.2192,390.1194,99.7791,0.59555
0.09544799999999999,1278.1586,78.4998,14.6015,385.4557,1047.6697,16.2823,7.6439,3.205,6.4,11.17,108.2708,260.231,7515.4068,105.033,21.5282,240.408,0.44951
0.11106,633.9869,40.1412,99.0478,347.424,888.418,15.7939,7.1159,3.68,5.715,8.185,84.9909,230.5433,6715.1028,55.5972,152.9188,142.4266,0.32286000000000004
0.42761000000000005,159.2317,12.5802,1.2854,10.5453,142.888,12.6573,0.6872600000000001,2.83,3.79,1.12,3.3563,45.8063,521.5315,16.3168,1.8182,31.9729,0.42761000000000005
0.23094,1195.8753,114.5026,39.0441,894.7616,2104.5079,10.4441,4.9309,7.02,8.18,33.27,114.6756,267.7946,11611.0465,186.3802,74.7597,352.4969,0.5914200000000001
0.41319000000000006,154.6392,21.1934,8.737,106.8854,1418.5676,7.2966,0.8644100000000001,35.97,43.71,24.33,2.6766,40.8837,1567.8149,51.9023,28.8409,119.8824,0.55683
0.5465800000000001,392.9382,44.7463,8.5777,199.6145,1010.3182,8.7815,3.5243,8.12,11.685,16.2,22.1435,117.6304,3635.4413,75.5346,17.2408,151.9168,0.5465800000000001
0.11106,143.9413,50.2974,413.2324,126.398,1397.0248,2.8618,7.8564,30.08,34.89,32.69,3.7813,48.598,1858.0916,117.7917,1285.1495,166.2717,0.66322
0.20168000000000003,218.8099,29.837,5.4472000000000005,114.3186,1122.1735,7.3335,2.9503,26.305,29.105,28.81,3.9154,49.4541,1783.7015,67.5717,16.2,118.9485,0.33003000000000005
0.12041,440.0906,59.8366,20.1332,223.2485,844.8582,7.3549,4.5247,5.96,7.565,10.42,33.7752,145.2934,4275.5485,93.4928,36.5029,259.8826,0.6657000000000001
0.56081,39.192,1.314,0.13823000000000002,0.7313000000000001,52.2522,29.826,0.0028339,7.46,10.265,0.0,0.088294,7.4271,55.2839,2.1716,0.27008000000000004,3.7902,0.7063900000000001
0.38169000000000003,345.9185,75.6005,57.1066,175.1686,998.7837,4.5756,2.3741,6.98,11.45,13.135,22.5886,118.6634,3415.0943,122.882,109.1369,147.0348,0.6185700000000001
0.088119,557.5288,52.3375,9.4246,278.7674,1303.6028,10.6526,9.6491,9.08,14.86,18.88,27.6141,131.4628,4542.0011,90.852,19.6618,183.4336,0.35155000000000003
0.50407,587.4095,24.655,1.4716,242.918,1047.8303,23.8252,2.428,5.01,9.43,10.72,43.6672,165.2225,4753.5995,36.8862,2.5181,51.105,0.6140100000000001
0.25434,138.9384,24.658,8.5552,43.468,841.5484,5.6346,2.8905000000000003,34.24,40.78,12.73,1.1424,26.714,807.9316,59.6473,27.7805,89.9365,0.47019000000000005
0.1656,440.0906,59.8366,20.1332,223.2485,844.8582,7.3549,4.5247,5.96,7.565,10.42,33.7752,145.2934,4275.5485,93.4928,36.5029,259.8826,0.55979
0.046770000000000006,524.2739,73.0079,11.3779,224.763,789.0636,7.1811,10.2225,4.945,6.485,8.73,40.9505,159.9752,4499.4768,108.8707,19.3843,198.0166,0.25765000000000005
0.36553,53.332,8.9208,25.8872,7.9818,262.7466,5.9784,0.8700500000000001,13.1,17.79,0.04,0.5482600000000001,18.5075,288.1759,16.9715,61.0252,30.4463,0.501
0.030271,266.0859,24.1983,3.6497,87.8537,616.9359,10.9961,0.31351,8.71,9.73,11.3,9.0803,75.3481,1930.2674,41.5708,7.5092,69.6832,0.12531
0.10632000000000001,115.848,11.4316,28.2155,33.8028,667.6847,10.134,3.2305,25.37,36.215,9.395,1.1999,27.3765,721.4848,25.6559,82.9075,41.5306,0.13051000000000001
0.46608000000000005,273.2688,35.8114,14.623,104.3195,890.361,7.6308,6.3446,13.275,19.96,11.44,7.0727,66.4726,1974.6099,68.3566,34.6243,125.7451,0.46608000000000005
0.6679400000000001,115.1178,9.2266,42.3186,18.4713,469.9424,12.4768,0.5171600000000001,28.185,32.505,3.01,0.59003,19.1973,446.5505,21.2591,128.7867,24.8521,0.69108
0.048268,250.8092,21.3024,6.8374,117.8286,1006.1414,11.7738,3.1927,13.18,17.42,14.38,8.0658,71.0266,2173.1465,40.5889,16.1508,104.3094,0.41148
0.088119,75.5647,2.1215,0.8277800000000001,1.9161000000000001,38.3894,35.6178,0.0046194,1.4,1.88,0.685,1.2315,27.7757,173.2055,2.3077,0.9260200000000001,3.301,0.090402
0.028863999999999997,181.0505,31.4791,15.1375,142.394,1532.1556,5.7514,13.5854,29.61,39.33,26.12,4.3332,52.0268,2042.0213,73.4315,46.8309,156.7044,0.5432100000000001
0.041670000000000006,32.9105,2.3589,4.1315,1.9034,132.5638,13.9516,0.024853999999999998,14.34,22.475,0.0,0.11947,8.6394,96.1613,4.5904,10.0375,8.0078,0.053931
0.051885999999999995,358.421,11.3788,1.17,120.3817,821.7814,31.499,0.7866200000000001,9.48,11.76,12.95,11.4337,84.5469,2393.5943,19.9664,2.4763,32.9918,0.060640000000000006
0.44463,362.9042,63.0008,32.3036,222.0168,1398.0764,5.7603,13.9901,16.43,21.515,23.325,12.182,87.2133,3301.357,126.8398,82.1227,252.6128,0.65466
0.29187,98.4404,3.1427,0.36936,2.2986,85.5943,31.323,0.0045347,3.675,6.335,0.06,0.5632400000000001,18.7647,155.8262,4.3513,0.5700000000000001,7.8149,0.39536000000000004
0.28074000000000005,188.2336,14.789,13.0142,42.2671,619.6671,12.7279,0.5098600000000001,18.525,23.655,12.62,2.0536,35.8168,922.5915,30.6817,34.4353,62.9695,0.28074000000000005
0.0,178.2489,19.1042,82.3166,43.6969,566.9968,9.3303,0.7030900000000001,15.13,20.335,12.3,2.6016,40.3128,995.5961,37.6781,203.5951,64.3119,0.092997
0.19282000000000002,221.7271,29.7321,7.5809,93.7823,796.292,7.4575,5.3779,12.685,16.705,10.205,6.6556,64.4656,1843.4749,56.111,17.6801,98.22,0.35579000000000005
0.56081,161.1827,23.0488,52.4698,67.8651,967.7578,6.9931,2.0259,28.735,32.08,29.485,2.1253,36.4349,1178.9142,53.3643,160.7115,103.2905,0.64453
0.32091000000000003,174.0225,7.8476,0.62216,30.2613,468.0635,22.1753,0.51037,14.16,19.47,9.05,1.924,34.6703,768.1888,15.223,1.5051999999999999,18.636,0.32091000000000003
0.0379,866.417,41.7668,14.8443,284.5581,1204.7243,20.7442,5.9338,8.76,12.38,13.56,29.1683,135.1124,4648.307,71.855,30.6005,165.2546,0.4428
0.12459,170.8776,12.5492,1.318,19.3886,314.0057,13.6166,1.2762,8.815,12.205,5.795,1.9799,35.173,619.3346,21.6233,2.7227,33.8669,0.12459
0.12041,262.3112,47.9808,20.7331,115.1623,901.2497,5.467,1.9948000000000001,11.895,16.97,9.745,8.7169,73.7923,2186.2432,89.1063,47.3281,146.9499,0.35748
0.40128,382.3488,29.0162,52.3403,90.0919,404.7291,13.1771,1.9574,3.795,4.91,7.365,21.3775,115.5812,2420.6758,40.4989,81.6407,76.9721,0.48401000000000005
0.050540999999999996,504.4549,52.3934,15.1207,316.3043,1488.4212,9.6282,20.0185,8.54,13.62,17.74,33.3305,144.4441,5073.1631,89.5655,30.907,228.9176,0.41698
0.09222000000000001,497.1948,46.4078,14.6067,117.6927,904.263,10.7136,0.5071800000000001,10.82,14.09,14.125,9.7914,78.2131,2275.2703,84.1681,32.3069,124.2675,0.13905
0.26019000000000003,400.0425,34.8377,26.2551,167.2118,935.8731,11.483,1.9301,10.02,13.185,17.01,15.0217,96.8735,3018.1528,61.9822,56.6027,114.2212,0.5259400000000001
0.29286,434.0241,23.8806,8.4412,248.128,1005.756,18.1747,0.9896600000000001,8.815,9.59,10.185,25.341,125.8362,4191.0201,41.1482,17.4373,81.2832,0.33963000000000004
0.027676,633.1215,33.6258,6.6217,198.518,976.4266,18.8284,3.8563,8.25,10.4,12.19,21.6873,116.4502,3609.4194,56.9884,13.3799,141.562,0.3718
0.36971000000000004,633.9869,40.1412,99.0478,347.424,888.418,15.7939,7.1159,3.68,5.715,8.185,84.9909,230.5433,6715.1028,55.5972,152.9188,142.4266,0.5384500000000001
0.080006,103.3869,7.0052,1.73,8.6418,179.6288,14.7586,0.16983,5.225,7.66,1.88,1.4885000000000002,30.5029,385.0833,10.5911,3.002,23.3076,0.080006
0.1797,548.1199,37.1417,5.704,86.8823,396.0306,14.7575,3.0015,1.955,4.33,4.62,40.0706,158.1686,2781.3386,43.9186,7.1322,93.6438,0.17975000000000002
0.37988000000000005,265.7118,11.0061,3.0677,49.588,367.1835,24.1423,0.43499000000000004,5.085,7.22,5.305,8.8237,74.2452,1442.6074,16.5274,5.2752,31.5195,0.45728
0.21426,104.0368,8.9235,4.0458,25.3788,574.7105,11.6588,0.44431000000000004,20.09,28.14,12.54,1.1376,26.6614,617.0406,18.892,10.9985,44.281,0.37192000000000003
0.040513,83.9537,7.941,1.3074,2.8494,75.6505,10.5721,0.15978,4.805,5.41,0.25,0.5349200000000001,18.2804,171.3262,11.7571,2.2062,24.5046,0.062164
0.14833000000000002,410.6871,40.1663,7.997,125.4014,934.2139,10.2247,4.2198,13.865,20.285,13.725,8.1448,71.3321,2243.2982,77.5072,19.2118,119.8199,0.39944
0.4072,620.4955,17.7623,3.1831,100.567,717.9525,34.9333,1.1038000000000001,7.53,10.72,12.28,12.0463,86.7891,2218.6841,29.4237,6.2389,72.9047,0.4072
0.5465800000000001,159.2317,12.5802,1.2854,10.5453,142.888,12.6573,0.6872600000000001,2.83,3.79,1.12,3.3563,45.8063,521.5315,16.3168,1.8182,31.9729,0.58952
0.08497,433.2306,24.7788,4.4809,120.4439,401.8829,17.4839,0.9069900000000001,2.44,3.29,3.545,44.4837,166.783,3364.5156,30.9691,6.0324,49.7856,0.08497
0.5239900000000001,250.5516,18.1338,1.7965,42.7871,395.7915,13.8168,1.3681,6.22,7.2,6.47,6.1992,62.2625,1225.2782,28.6376,3.3039,45.4009,0.60182
0.5239900000000001,42.7382,4.4403,1.3997,4.584,270.8964,9.625,0.22629000000000002,34.91,42.49,0.0,0.11831000000000001,8.5969,148.9312,10.7932,4.5747,25.0134,0.60463
0.054071999999999995,235.7276,20.8918,6.3715,103.0967,942.9785,11.2832,1.8352,13.16,17.99,15.63,7.0539,66.3977,1962.7153,39.7915,15.0427,97.8292,0.46183
0.29719,144.1485,9.975999999999999,1.1613,27.6518,374.4818,14.4495,1.6184,9.15,11.38,9.03,2.719,41.2132,800.3239,17.3505,2.4289,27.3641,0.29719
0.12998,44.1972,7.9751,3.4076,4.4705,235.4942,5.5419,0.28044,25.575,27.85,0.0,0.15734,9.9123,157.8216,17.9345,10.0398,26.9916,0.13922
0.27005,174.8716,14.7503,10.6082,29.499,414.7112,11.8554,0.34625,9.47,16.83,3.99,2.8034,41.8533,833.2379,25.8755,22.4436,52.4499,0.27226
0.08681000000000001,144.1485,9.975999999999999,1.1613,27.6518,374.4818,14.4495,1.6184,9.15,11.38,9.03,2.719,41.2132,800.3239,17.3505,2.4289,27.3641,0.08681000000000001
0.56488,175.8407,31.6703,22.2654,76.306,1066.9269,5.5522,1.5495999999999999,35.805,40.205,35.2,1.9174,34.6065,1218.1721,77.4708,73.3858,107.43,0.69637
0.30457,144.1485,9.975999999999999,1.1613,27.6518,374.4818,14.4495,1.6184,9.15,11.38,9.03,2.719,41.2132,800.3239,17.3505,2.4289,27.3641,0.32495
0.30144000000000004,146.8793,19.8625,15.1632,68.1647,989.3947,7.3948,1.812,24.06,30.68,17.46,2.5566,39.9752,1239.7484,43.9903,43.7747,77.9274,0.35079000000000005
0.27259,95.7964,8.2268,1.9471,6.5889,153.3029,11.644400000000001,0.10295000000000001,4.76,6.9,1.23,1.2459,27.909,321.6775,12.1516,3.2754,27.3409,0.27259
0.41319000000000006,262.1811,12.2279,20.1466,34.4215,305.3418,21.4412,0.7979400000000001,5.26,6.035,5.52,5.8919,60.687,1084.2668,18.5182,35.0373,34.7754,0.41319000000000006
0.17022,146.9717,9.6318,1.9191,32.2434,395.2737,15.259,0.56303,10.18,13.35,7.0,2.8537,42.226,875.474,17.2046,4.1593,33.4533,0.45129
0.10963,458.8922,37.4719,4.4594000000000005,113.6702,810.2388,12.2463,2.3651,11.56,13.68,12.85,8.8458,74.3576,2180.0505,69.0948,10.0832,97.5066,0.19363000000000002
0.32634,323.1494,22.7869,32.7319,48.2349,310.3602,14.1814,0.93605,3.8,5.43,4.035,11.4359,84.558,1515.7368,31.8149,51.0779,56.0093,0.49361000000000005
0.60868,504.4549,52.3934,15.1207,316.3043,1488.4212,9.6282,20.0185,8.54,13.62,17.74,33.3305,144.4441,5073.1631,89.5655,30.907,228.9176,0.6754100000000001
0.11797,62.1528,5.1311,33.6406,7.4255,310.6553,12.1131,0.08544399999999999,27.84,31.155,1.3599999999999999,0.24006000000000002,12.2451,226.0887,11.786200000000001,101.9579,23.1422,0.27566
0.12004000000000001,43.0491,7.1309000000000005,32.0898,4.0617,188.1764,6.037,0.18722000000000003,16.76,20.72,0.0,0.21869000000000002,11.6899,163.6263,14.4282,82.1218,21.1674,0.12004000000000001
0.25856,47.185,4.2406,13.1736,3.3278,157.8788,11.1269,0.075102,18.025,23.92,0.0,0.16617,10.1884,138.0686,8.7377,34.5405,14.4762,0.35605000000000003
0.21566000000000002,353.8732,11.2682,30.1922,45.2103,296.8857,31.4047,0.052208,3.555,4.76,5.785,11.4516,84.6257,1467.8215,15.4726,46.0796,26.1856,0.33361
0.030271,156.1042,8.0896,11.2124,9.7079,172.939,19.2969,0.24706000000000003,8.08,11.36,0.61,1.0821,26.0043,376.9408,13.6389,22.4992,19.4419,0.042896
0.083255,113.4273,10.115,30.7366,20.5722,341.1394,11.2138,0.5651,12.76,16.07,6.25,1.4521,30.1199,590.4806,19.1174,71.8244,32.0968,0.12998
0.27421,221.0969,26.219,10.4415,74.9967,812.3864,8.4327,4.1886,12.55,20.73,8.44,5.3854,58.0146,1565.4104,49.3488,24.2648,96.4421,0.3667
0.08332099999999999,66.6448,3.0596,2.0983,3.6116,160.4255,21.7821,0.015767,13.95,20.175,1.405,0.23301000000000002,12.0654,156.5299,5.913,5.0513,8.7091,0.11131
0.10266000000000002,109.992,1.8813,2.9148,3.6819,76.0613,58.4675,0.0046935,3.265,4.825,1.29,1.0161,25.21,228.7181,2.5288,4.3242,2.8384,0.10266000000000002
0.0731,382.3488,29.0162,52.3403,90.0919,404.7291,13.1771,1.9574,3.795,4.91,7.365,21.3775,115.5812,2420.6758,40.4989,81.6407,76.9721,0.24866000000000002
0.06834699999999999,124.7849,52.3442,75.9038,82.7132,1137.7782,2.3839,9.1098,33.28,34.855,34.755,2.2363,37.3657,1317.6526,125.7228,244.1508,113.9861,0.7275600000000001
0.08266000000000001,46.5547,4.3737,1.5672000000000001,1.7774,77.9055,10.644400000000001,0.16208,7.86,9.785,0.0,0.20354000000000003,11.2783,106.1877,7.3232,3.116,13.2108,0.08266000000000001
0.030271,264.8058,24.811,9.3588,117.9107,1186.2693,10.6729,1.5159,20.57,26.9,38.29,5.1601,56.7792,1940.4436,52.8389,25.6428,95.8639,0.23376000000000002
0.084509,688.3754,66.3145,27.8226,528.394,1420.9888,10.3805,0.87585,6.3822,8.0058,10.329,74.513,215.7656,8006.7936,105.4026,51.6085,215.4589,0.6557900000000001
0.29286,43.342,3.0992,6.8883,3.1765,127.6072,13.9847,0.047611,7.54,9.99,0.0,0.37919,15.3939,165.847,5.1357,13.5073,8.2768,0.49905000000000005
0.12537,226.9786,18.3557,4.7367,93.6722,844.8948,12.3655,1.7578,12.02,16.22,12.16,7.0183,66.2595,1869.9248,34.1781,10.8504,86.9274,0.21392000000000003
0.083255,947.5749,88.035,71.6513,473.299,836.4957,10.7636,4.4911,3.26,3.5300000000000002,5.45,130.6941,285.9131,8728.9092,118.2931,106.2421,171.4525,0.42059
0.059876,201.5787,17.7244,2.6435,21.3724,220.2764,11.3729,0.6152000000000001,2.8,5.42,2.3,6.9107,65.8357,893.8626,22.9278,3.7259,46.7818,0.082395
0.23524000000000003,433.2306,24.7788,4.4809,120.4439,401.8829,17.4839,0.9069900000000001,2.44,3.29,3.545,44.4837,166.783,3364.5156,30.9691,6.0324,49.7856,0.23524000000000003
0.30404000000000003,53.1635,2.0432,0.31442000000000003,3.8298,195.105,26.0201,0.023486,17.97,22.845,0.0,0.192,10.9517,153.6366,4.2067,0.82357,8.9196,0.30910000000000004
0.15808000000000003,112.456,8.2593,40.5083,13.3725,312.8807,13.6157,0.49227000000000004,15.63,18.575,6.02,0.77073,21.9426,406.3612,16.4222,101.2816,22.4834,0.30537000000000003
0.086154,40.0967,5.4276,11.0279,2.9509,130.8379,7.3875,0.053315999999999995,10.345,13.435,0.0,0.25677,12.6649,144.9663,9.734,24.029,24.3259,0.086154
0.09066199999999999,146.9717,9.6318,1.9191,32.2434,395.2737,15.259,0.56303,10.18,13.35,7.0,2.8537,42.226,875.474,17.2046,4.1593,33.4533,0.09066199999999999
0.16603,80.9888,14.0881,79.381,22.4429,625.3076,5.7487,1.6557,43.895,47.86,3.795,0.46015000000000006,16.9509,462.3758,36.2624,280.0196,60.0778,0.34749
0.17389000000000002,410.6871,40.1663,7.997,125.4014,934.2139,10.2247,4.2198,13.865,20.285,13.725,8.1448,71.3321,2243.2982,77.5072,19.2118,119.8199,0.49319
0.25298000000000004,44.1972,7.9751,3.4076,4.4705,235.4942,5.5419,0.28044,25.575,27.85,0.0,0.15734,9.9123,157.8216,17.9345,10.0398,26.9916,0.25298000000000004
0.17832,247.9179,43.1102,167.5649,108.3014,954.6434,5.7508,5.457,16.705,19.89,19.445,5.8353,60.3761,1917.4355,87.155,428.3498,102.3152,0.29723000000000005
0.48113000000000006,177.7721,13.3853,11.8077,42.4275,520.9899,13.2811,0.6720900000000001,11.74,14.595,9.46,3.2613,45.1325,1038.886,24.7768,26.8362,54.8801,0.6063900000000001
0.0,158.4368,16.2764,8.0417,32.3045,519.1523,9.7341,0.22145,14.21,19.355,8.325,2.0476,35.765,806.2784,31.6015,19.478,68.8219,0.43553000000000003
0.12537,422.1178,23.7442,7.6423,133.0139,907.8654,17.7777,1.1909,10.91,13.41,14.205,10.9729,82.7994,2488.5871,43.1533,16.9499,69.0218,0.1887
0.17475000000000002,134.2754,8.189,0.85579,27.8156,498.0508,16.397100000000002,0.9230100000000001,15.69,19.36,10.01,1.5952000000000002,31.568,702.5583,16.298,2.1424,26.195,0.21382
0.0,146.9717,9.6318,1.9191,32.2434,395.2737,15.259,0.56303,10.18,13.35,7.0,2.8537,42.226,875.474,17.2046,4.1593,33.4533,0.060015
0.15411000000000002,123.4937,29.6697,65.2553,50.8886,780.8813,4.1623,2.2529,30.95,32.6,30.42,1.4803,30.4069,932.7986,69.9807,204.8815,119.7123,0.21980000000000002
0.42455000000000004,847.5315,67.6879,21.1193,567.2129,1467.9068,12.5212,0.8614700000000001,6.9564,8.547,10.3224,73.3833,214.1785,8267.1523,109.9276,40.3157,204.3608,0.5591200000000001
0.12998,825.2065,40.0044,8.1307,354.2759,882.4016,20.6279,3.243,2.795,4.725,9.345,114.0901,267.1591,7300.3878,51.7253,11.4531,130.5669,0.25976000000000005
0.14004,95.7964,8.2268,1.9471,6.5889,153.3029,11.644400000000001,0.10295000000000001,4.76,6.9,1.23,1.2459,27.909,321.6775,12.1516,3.2754,27.3409,0.14004
0.34876,113.4273,10.115,30.7366,20.5722,341.1394,11.2138,0.5651,12.76,16.07,6.25,1.4521,30.1199,590.4806,19.1174,71.8244,32.0968,0.34876
0.1353,343.0551,32.9189,61.4665,295.716,2260.3874,10.4212,8.7197,37.66,43.76,50.95,7.0807,66.5061,3328.3755,81.5484,206.0306,154.4201,0.42546000000000006
0.4006,59.7574,2.3729,0.29359,5.6807,223.0161,25.1836,0.023329,14.78,20.46,3.025,0.34599,14.7022,216.7255,4.6526,0.7205100000000001,8.3924,0.4006
0.32283,107.6304,11.6113,2.4903,24.5828,509.9031,9.2694,1.3820999999999999,16.64,21.67,7.31,1.3298,28.8271,631.3599,23.4515,6.3576,54.2522,0.32283
0.12041,115.1178,9.2266,42.3186,18.4713,469.9424,12.4768,0.5171600000000001,28.185,32.505,3.01,0.59003,19.1973,446.5505,21.2591,128.7867,24.8521,0.1741
0.49232000000000004,127.4862,42.599,379.858,113.3856,1378.631,2.9927,10.9533,33.19,37.485,34.055,3.0756,43.8272,1671.5486,102.2472,1220.7413,143.069,0.50219
0.5774,278.2916,27.6156,18.1481,122.5059,916.5267,10.0773,0.77088,10.5768,14.9643,16.0251,10.4245,80.7005,2357.7149,49.8015,39.8367,78.5199,0.5774
0.31898000000000004,218.8099,29.837,5.4472000000000005,114.3186,1122.1735,7.3335,2.9503,26.305,29.105,28.81,3.9154,49.4541,1783.7015,67.5717,16.2,118.9485,0.47982
0.046341,106.6323,7.7417,1.0581,11.928,352.845,13.7738,0.11062000000000001,16.77,22.185,2.73,0.6403800000000001,20.0013,366.3141,15.6664,2.7084,23.3458,0.051815
0.26409000000000005,1009.9261,41.5727,16.4496,1332.4398,2883.8093,24.293,13.5045,13.345,16.96,23.895,89.8596,236.9397,13323.4297,79.458,39.0177,97.5814,0.44836000000000004
0.07767099999999999,412.8381,62.3516,12.9898,168.9584,582.1389,6.6211,6.7959,3.08,4.045,6.83,49.4733,175.9093,4094.571,82.6011,18.8996,205.1481,0.5000800000000001
0.054071999999999995,166.5089,31.1446,9.630700000000001,40.2432,437.8908,5.3463,8.4177,10.4,11.57,9.85,3.4834,46.5981,1025.814,55.9295,21.0216,133.4169,0.28962000000000004
0.098206,587.3486,46.7614,20.198,398.7742,1486.6162,12.5605,7.0112,9.65,14.545,15.945,37.1644,152.3873,5843.6857,82.4176,43.0016,174.4103,0.43986000000000003
0.16603,396.2905,56.3823,19.6199,109.2854,585.5032,7.0286,4.9753,6.185,7.82,7.74,15.927,99.7636,2478.1518,88.9155,36.0144,214.2551,0.46955
0.26371,202.4628,7.3326,0.74275,62.5221,650.5378,27.6112,0.46167,11.47,14.58,10.96,4.9118,55.4086,1396.8426,13.4943,1.6751,23.4169,0.59799
